date,jyo_cd,race_no,rank1_course,rank2_course,payout_2nd
2025-08-14,09,11,3,1,1600
2025-08-14,01,1,1,3,700
2025-08-14,01,2,4,1,1300
2025-08-14,01,3,1,6,1800
2025-08-14,01,4,1,4,900
2025-08-14,01,5,3,2,1800
2025-08-14,01,6,1,2,700
2025-08-14,01,7,1,2,500
2025-08-14,01,8,1,3,800
2025-08-14,01,9,2,3,3300
2025-08-14,01,10,2,4,4400
2025-08-14,02,1,1,2,600
2025-08-14,02,2,1,3,700
2025-08-14,02,3,1,4,1100
2025-08-14,02,4,2,5,6000
2025-08-14,02,5,1,2,1000
2025-08-14,02,6,4,1,1800
2025-08-14,02,7,4,5,6800
2025-08-14,02,8,1,5,1500
2025-08-14,02,9,5,4,4500
2025-08-14,02,10,1,3,700
2025-08-14,02,11,1,2,1000
2025-08-14,07,1,3,1,1100
2025-08-14,07,2,1,3,600
2025-08-14,07,3,2,5,4100
2025-08-14,07,4,2,4,2600
2025-08-14,07,5,2,3,2600
2025-08-14,07,6,1,4,1200
2025-08-14,07,7,1,2,600
2025-08-14,07,8,1,4,1900
2025-08-14,07,9,1,2,1000
2025-08-14,07,10,1,4,1000
2025-08-14,07,11,1,4,900
2025-08-14,07,12,2,1,800
2025-08-14,11,1,2,3,1700
2025-08-14,11,2,1,4,1000
2025-08-14,11,3,3,1,1200
2025-08-14,11,4,6,5,12900
2025-08-14,11,5,5,1,1900
2025-08-14,11,6,1,3,900
2025-08-14,11,7,1,3,1000
2025-08-14,11,8,1,4,700
2025-08-14,11,9,3,1,900
2025-08-14,11,10,2,1,1500
2025-08-14,11,11,1,2,500
2025-08-14,11,12,2,1,900
2025-08-14,15,1,2,1,400
2025-08-14,15,2,1,2,500
2025-08-14,15,3,4,1,1400
2025-08-14,15,4,3,1,1200
2025-08-14,15,5,1,3,1000
2025-08-14,15,6,1,6,800
2025-08-14,15,7,3,1,800
2025-08-14,15,8,5,4,5400
2025-08-14,15,9,1,2,600
2025-08-14,15,10,5,3,4800
2025-08-14,15,11,5,1,1400
2025-08-14,15,12,1,3,1000
2025-08-15,09,1,1,3,700
2025-08-15,09,2,5,2,4600
2025-08-15,09,3,3,6,3500
2025-08-15,09,4,1,2,800
2025-08-15,09,5,1,3,800
2025-08-15,09,6,1,3,600
2025-08-15,09,7,6,1,1500
2025-08-15,09,8,1,6,1800
2025-08-15,09,9,1,2,600
2025-08-15,09,10,2,1,900
2025-08-15,10,1,3,1,700
2025-08-15,10,2,1,5,1900
2025-08-15,10,3,1,2,700
2025-08-15,10,4,3,1,900
2025-08-15,10,5,1,2,500
2025-08-15,10,6,1,2,700
2025-08-15,10,7,6,1,2800
2025-08-15,10,8,1,3,900
2025-08-15,10,9,5,2,4800
2025-08-15,10,10,1,6,2000
2025-08-15,10,11,1,4,800
2025-08-15,10,12,5,2,4000
2025-08-15,04,1,1,2,700
2025-08-15,04,2,1,2,600
2025-08-15,04,3,3,1,500
2025-08-15,04,4,5,1,2100
2025-08-15,04,5,1,2,700
2025-08-15,04,6,1,4,1200
2025-08-15,04,7,2,1,1000
2025-08-15,04,8,1,5,1600
2025-08-15,04,9,2,1,1000
2025-08-15,04,10,3,5,4200
2025-08-15,04,11,1,6,1300
2025-08-15,04,12,5,1,1900
2025-08-15,05,1,2,4,5000
2025-08-15,05,2,1,2,600
2025-08-15,05,3,1,3,700
2025-08-15,05,4,1,2,600
2025-08-15,05,5,6,2,10300
2025-08-15,05,6,1,2,700
2025-08-15,05,7,1,2,400
2025-08-15,05,8,3,1,800
2025-08-15,05,9,5,2,2400
2025-08-15,05,10,2,1,900
2025-08-15,05,11,1,2,800
2025-08-15,05,12,4,1,1500
2025-08-15,07,1,4,6,4500
2025-08-15,07,2,3,4,4300
2025-08-15,07,3,1,3,700
2025-08-15,07,4,1,3,800
2025-08-15,07,5,1,3,900
2025-08-15,07,6,1,2,1100
2025-08-15,07,7,1,3,600
2025-08-15,07,8,5,1,2500
2025-08-15,07,9,1,2,500
2025-08-15,07,10,4,2,2300
2025-08-15,23,1,2,1,700
2025-08-15,23,2,1,2,500
2025-08-15,23,3,1,4,1000
2025-08-15,23,4,2,1,700
2025-08-15,23,5,2,1,1100
2025-08-15,23,6,1,2,600
2025-08-15,23,7,3,2,2200
2025-08-15,23,8,2,1,1600
2025-08-15,23,9,1,2,500
2025-08-15,23,10,3,1,1300
2025-08-15,17,1,1,2,900
2025-08-15,17,2,1,3,800
2025-08-15,17,3,1,3,500
2025-08-15,17,4,1,2,600
2025-08-15,17,5,5,1,1600
2025-08-15,17,6,2,3,3300
2025-08-15,17,7,2,3,1900
2025-08-15,17,8,5,1,2700
2025-08-15,17,9,2,1,1300
2025-08-15,17,10,5,3,2700
2025-08-16,22,1,2,1,600
2025-08-16,22,2,1,3,700
2025-08-16,22,3,2,1,800
2025-08-16,22,4,2,1,700
2025-08-16,22,5,3,4,4700
2025-08-16,22,6,5,1,2600
2025-08-16,22,7,1,2,900
2025-08-16,22,8,3,4,3500
2025-08-16,22,9,3,1,1000
2025-08-16,22,10,2,3,2700
2025-08-16,09,1,5,1,2100
2025-08-16,09,2,2,3,2900
2025-08-16,09,3,1,6,1700
2025-08-16,09,4,1,2,600
2025-08-16,09,5,4,1,2200
2025-08-16,09,6,1,6,1500
2025-08-16,09,7,6,2,5300
2025-08-16,09,8,1,5,1600
2025-08-16,09,9,1,2,400
2025-08-16,09,10,1,3,1000
2025-08-16,09,11,5,1,1800
2025-08-16,09,12,1,4,1100
2025-08-16,12,1,4,5,3900
2025-08-16,12,2,1,3,600
2025-08-16,12,3,1,4,1500
2025-08-16,12,4,1,3,1200
2025-08-16,12,5,1,2,600
2025-08-16,12,6,1,3,900
2025-08-16,12,7,1,5,1200
2025-08-16,12,8,4,1,2400
2025-08-16,12,9,1,5,1200
2025-08-16,12,10,2,1,900
2025-08-16,17,1,1,2,900
2025-08-16,17,2,2,1,900
2025-08-16,17,3,4,2,3300
2025-08-16,17,4,1,5,1200
2025-08-16,17,5,2,4,3200
2025-08-16,17,6,2,1,1200
2025-08-16,17,7,2,3,3300
2025-08-16,17,8,1,2,600
2025-08-16,17,9,3,1,1700
2025-08-16,17,10,1,3,1200
2025-08-16,17,11,1,4,900
2025-08-16,24,1,1,3,800
2025-08-16,24,2,1,3,600
2025-08-16,24,3,1,2,500
2025-08-16,24,4,3,2,2700
2025-08-16,24,5,1,2,600
2025-08-16,24,6,3,2,4900
2025-08-16,24,7,1,2,700
2025-08-16,24,8,4,1,1300
2025-08-16,24,9,1,2,400
2025-08-16,24,10,1,4,900
2025-08-16,20,1,2,1,1500
2025-08-16,20,2,2,3,1700
2025-08-16,20,3,6,5,11200
2025-08-16,20,4,3,1,1000
2025-08-16,20,5,3,1,700
2025-08-16,20,6,2,4,3100
2025-08-16,20,7,1,2,600
2025-08-16,20,8,6,2,5700
2025-08-16,20,9,1,2,900
2025-08-16,20,10,1,5,1500
2025-08-16,20,11,1,3,1000
2025-08-16,20,12,1,4,1600
2025-08-16,18,1,1,2,600
2025-08-16,18,2,2,1,1100
2025-08-16,18,3,6,2,7700
2025-08-16,18,4,1,4,1100
2025-08-16,18,5,1,2,400
2025-08-16,18,6,2,3,1400
2025-08-16,18,7,1,4,1000
2025-08-16,18,8,1,2,500
2025-08-16,18,9,2,1,1200
2025-08-16,18,10,1,2,600
2025-08-16,18,11,1,5,900
2025-08-16,18,12,1,6,1400
2025-08-16,01,1,2,1,800
2025-08-16,01,2,2,1,900
2025-08-16,01,3,1,2,600
2025-08-16,01,4,1,2,700
2025-08-16,01,5,1,6,1400
2025-08-16,01,6,2,1,1000
2025-08-16,01,7,5,1,1600
2025-08-16,01,8,1,6,2800
2025-08-16,01,9,2,4,1700
2025-08-16,01,10,1,3,800
2025-08-16,01,11,1,3,1000
2025-08-16,01,12,3,5,5500
2025-08-16,19,1,1,5,1200
2025-08-16,19,2,2,5,8100
2025-08-16,19,3,4,1,2100
2025-08-16,19,4,4,1,1700
2025-08-16,19,5,1,2,700
2025-08-16,19,6,6,1,2300
2025-08-16,19,7,2,1,1200
2025-08-16,19,8,2,1,1000
2025-08-16,19,9,1,3,800
2025-08-16,19,10,1,2,1300
2025-08-16,19,11,1,3,700
2025-08-16,02,1,1,5,1500
2025-08-16,02,2,4,6,7700
2025-08-16,02,3,1,2,700
2025-08-16,02,4,1,2,700
2025-08-16,02,5,1,2,500
2025-08-16,02,6,1,5,1200
2025-08-16,02,7,1,4,1400
2025-08-16,02,8,1,6,1200
2025-08-16,02,9,1,4,600
2025-08-16,02,10,3,1,1000
2025-08-16,02,11,1,5,1600
2025-08-16,02,12,1,2,1000
2025-08-16,10,1,1,6,2200
2025-08-16,10,2,1,3,700
2025-08-16,10,3,3,1,800
2025-08-16,10,4,1,2,400
2025-08-16,10,5,1,3,400
2025-08-16,10,6,1,4,1200
2025-08-16,10,7,1,2,600
2025-08-16,10,8,1,3,500
2025-08-16,10,9,2,3,4900
2025-08-16,10,10,1,2,900
2025-08-16,10,11,2,1,1300
2025-08-17,15,1,4,5,5500
2025-08-17,15,2,1,5,1200
2025-08-17,15,3,4,1,1200
2025-08-17,15,4,4,3,4800
2025-08-17,15,5,1,2,500
2025-08-17,15,6,1,2,1100
2025-08-17,15,7,1,5,1200
2025-08-17,15,8,2,1,1000
2025-08-17,15,9,5,4,8400
2025-08-17,15,10,5,2,4600
2025-08-17,15,11,2,1,800
2025-08-17,15,12,1,4,900
2025-08-17,02,1,1,6,1100
2025-08-17,02,2,1,4,1100
2025-08-17,02,3,1,2,400
2025-08-17,02,4,1,2,400
2025-08-17,02,5,1,3,800
2025-08-17,02,6,1,3,600
2025-08-17,02,7,3,1,1500
2025-08-17,02,8,6,2,7600
2025-08-17,02,9,2,3,2600
2025-08-17,02,10,1,2,600
2025-08-17,02,11,1,2,600
2025-08-17,02,12,1,4,900
2025-08-17,09,1,6,1,1900
2025-08-17,09,2,2,1,1100
2025-08-17,09,3,3,1,1200
2025-08-17,09,4,2,1,800
2025-08-17,09,5,1,2,700
2025-08-17,09,6,1,2,800
2025-08-17,09,7,1,4,1200
2025-08-17,09,8,1,4,1300
2025-08-17,09,9,2,1,900
2025-08-17,09,10,5,1,2400
2025-08-17,09,11,1,2,500
2025-08-17,14,1,1,4,700
2025-08-17,14,2,1,3,500
2025-08-17,14,3,1,2,900
2025-08-17,14,4,1,2,700
2025-08-17,14,5,1,5,1200
2025-08-17,14,6,1,3,700
2025-08-17,14,7,4,6,6700
2025-08-17,14,8,1,3,700
2025-08-17,14,9,1,3,500
2025-08-17,14,10,1,2,800
2025-08-17,14,11,1,2,900
2025-08-17,08,1,1,6,1700
2025-08-17,08,2,1,2,1100
2025-08-17,08,3,1,2,500
2025-08-17,08,4,1,2,700
2025-08-17,08,5,1,2,700
2025-08-17,08,6,1,2,700
2025-08-17,08,7,1,2,600
2025-08-17,08,8,5,1,1700
2025-08-17,08,9,1,3,700
2025-08-17,08,10,2,5,4000
2025-08-17,04,1,3,1,1100
2025-08-17,04,2,1,2,700
2025-08-17,04,3,1,3,1100
2025-08-17,04,4,1,2,800
2025-08-17,04,5,1,2,700
2025-08-17,04,6,1,5,1200
2025-08-17,04,7,2,1,1000
2025-08-17,04,8,1,3,500
2025-08-17,04,9,1,2,900
2025-08-17,04,10,1,2,900
2025-08-17,19,1,1,3,600
2025-08-17,19,2,2,1,600
2025-08-17,19,3,3,1,1100
2025-08-17,19,4,5,1,1500
2025-08-17,19,5,1,2,1000
2025-08-17,19,6,1,4,600
2025-08-17,19,7,3,1,1400
2025-08-17,19,8,1,2,700
2025-08-17,19,9,4,1,1900
2025-08-17,19,10,1,4,1000
2025-08-17,19,11,1,2,600
2025-08-17,17,1,2,1,500
2025-08-17,17,2,1,2,900
2025-08-17,17,3,3,1,1400
2025-08-17,17,4,3,1,700
2025-08-17,17,5,3,2,3700
2025-08-17,17,6,1,3,800
2025-08-17,17,7,1,3,900
2025-08-17,17,8,3,1,800
2025-08-17,17,9,1,2,500
2025-08-17,17,10,1,2,400
2025-08-17,17,11,1,5,1900
2025-08-17,23,1,2,1,600
2025-08-17,23,2,2,4,3900
2025-08-17,23,3,2,4,3300
2025-08-17,23,4,2,6,6500
2025-08-17,23,5,1,2,1200
2025-08-17,23,6,1,3,900
2025-08-17,23,7,2,1,800
2025-08-17,23,8,3,1,1500
2025-08-17,23,9,1,2,700
2025-08-17,23,10,6,4,8900
2025-08-17,23,11,1,6,2500
2025-08-17,23,12,3,2,3400
2025-08-18,16,1,1,4,1100
2025-08-18,16,2,1,5,1700
2025-08-18,16,3,5,1,1300
2025-08-18,16,4,1,5,1400
2025-08-18,16,5,1,4,700
2025-08-18,16,6,6,1,3700
2025-08-18,16,7,1,3,500
2025-08-18,16,8,3,1,1000
2025-08-18,16,9,1,5,2600
2025-08-18,16,10,1,3,600
2025-08-18,16,11,3,1,1100
2025-08-18,13,1,1,3,600
2025-08-18,13,2,1,2,700
2025-08-18,13,3,1,6,1000
2025-08-18,13,4,1,2,700
2025-08-18,13,5,1,5,700
2025-08-18,13,6,1,4,700
2025-08-18,13,7,1,2,700
2025-08-18,13,8,3,2,2500
2025-08-18,13,9,3,1,1100
2025-08-18,13,10,2,1,1100
2025-08-18,13,11,6,1,2800
2025-08-18,13,12,2,3,3800
2025-08-18,07,1,1,5,800
2025-08-18,07,2,1,5,1100
2025-08-18,07,3,1,2,400
2025-08-18,07,4,4,5,6100
2025-08-18,07,5,3,1,900
2025-08-18,07,6,1,3,900
2025-08-18,07,7,3,1,800
2025-08-18,07,8,4,1,1300
2025-08-18,07,9,6,1,2600
2025-08-18,07,10,2,1,1100
2025-08-18,07,11,1,5,1500
2025-08-18,07,12,6,2,8800
2025-08-18,23,1,5,1,2100
2025-08-18,23,2,2,1,800
2025-08-18,23,3,1,3,800
2025-08-18,23,4,1,3,900
2025-08-18,23,5,1,6,1100
2025-08-18,23,6,1,3,600
2025-08-18,23,7,1,5,1000
2025-08-18,23,8,2,1,1100
2025-08-18,23,9,4,5,8500
2025-08-18,23,10,1,3,600
2025-08-18,09,1,2,1,900
2025-08-18,09,2,1,2,600
2025-08-18,09,3,1,2,500
2025-08-18,09,4,3,6,6500
2025-08-18,09,5,1,3,1300
2025-08-18,09,6,2,1,500
2025-08-18,09,7,1,6,2500
2025-08-18,09,8,4,1,1700
2025-08-18,09,9,1,2,500
2025-08-18,09,10,1,2,700
2025-08-18,09,11,2,1,1000
2025-08-18,09,12,2,1,700
2025-08-18,08,1,6,1,2800
2025-08-18,08,2,3,2,3500
2025-08-18,08,3,3,1,900
2025-08-18,08,4,2,3,1900
2025-08-18,08,5,1,4,1100
2025-08-18,08,6,1,3,700
2025-08-18,08,7,1,3,1000
2025-08-18,08,8,3,1,1000
2025-08-18,08,9,1,2,600
2025-08-18,08,10,1,2,900
2025-08-18,08,11,1,5,1500
2025-08-18,08,12,1,2,500
2025-08-18,14,1,5,1,1900
2025-08-18,14,2,6,2,3800
2025-08-18,14,3,1,3,700
2025-08-18,14,4,1,2,700
2025-08-18,14,5,4,3,4900
2025-08-18,14,6,1,5,1200
2025-08-18,14,7,2,1,1000
2025-08-18,14,8,1,3,500
2025-08-18,14,9,1,3,800
2025-08-18,14,10,1,2,600
2025-08-18,02,1,3,4,5100
2025-08-18,02,2,3,1,1400
2025-08-18,02,3,2,1,700
2025-08-18,02,4,2,1,700
2025-08-18,02,5,3,1,1100
2025-08-18,02,6,2,3,2200
2025-08-18,02,7,2,5,4000
2025-08-18,02,8,3,1,1500
2025-08-18,02,9,3,2,1600
2025-08-18,02,10,4,1,1300
2025-08-18,02,11,3,1,1200
2025-08-18,17,1,5,1,1600
2025-08-18,17,2,1,4,1500
2025-08-18,17,3,3,1,1300
2025-08-18,17,4,5,3,4700
2025-08-18,17,5,2,1,700
2025-08-18,17,6,4,3,5700
2025-08-18,17,7,1,6,1100
2025-08-18,17,8,3,1,1300
2025-08-18,17,9,1,3,700
2025-08-18,17,10,1,4,700
2025-08-19,13,1,1,4,900
2025-08-19,13,2,3,1,600
2025-08-19,13,3,1,6,1600
2025-08-19,13,4,1,3,900
2025-08-19,13,5,1,2,800
2025-08-19,13,6,3,4,3300
2025-08-19,13,7,6,1,3700
2025-08-19,13,8,1,3,900
2025-08-19,13,9,3,4,6900
2025-08-19,13,10,3,1,1000
2025-08-19,07,1,4,1,1700
2025-08-19,07,2,2,1,700
2025-08-19,07,3,3,5,7700
2025-08-19,07,4,1,6,1300
2025-08-19,07,5,5,3,2700
2025-08-19,07,6,5,4,8200
2025-08-19,07,7,1,2,600
2025-08-19,07,8,1,3,1200
2025-08-19,07,9,1,2,600
2025-08-19,07,10,1,2,600
2025-08-19,07,11,1,3,1200
2025-08-19,20,1,1,3,600
2025-08-19,20,2,1,2,1100
2025-08-19,20,3,1,2,600
2025-08-19,20,4,1,2,700
2025-08-19,20,5,1,3,500
2025-08-19,20,6,3,2,3800
2025-08-19,20,7,3,1,1100
2025-08-19,20,8,5,3,7200
2025-08-19,20,9,3,1,2000
2025-08-19,20,10,1,3,800
2025-08-19,21,1,1,4,800
2025-08-19,21,2,1,4,1200
2025-08-19,21,3,1,2,1100
2025-08-19,21,4,1,4,800
2025-08-19,21,5,1,2,700
2025-08-19,21,6,1,5,1800
2025-08-19,21,7,1,3,700
2025-08-19,21,8,1,3,1000
2025-08-19,21,9,2,1,800
2025-08-19,21,10,3,1,800
2025-08-19,19,1,1,2,500
2025-08-19,19,2,2,1,800
2025-08-19,19,3,1,2,600
2025-08-19,19,4,2,1,800
2025-08-19,19,5,4,1,1200
2025-08-19,19,6,1,2,600
2025-08-19,19,7,1,2,500
2025-08-19,19,8,3,1,1400
2025-08-19,19,9,1,6,900
2025-08-19,19,10,4,5,3300
2025-08-19,19,11,4,2,3300
2025-08-19,19,12,1,3,1200
2025-08-19,09,1,1,5,1200
2025-08-19,09,2,1,5,1000
2025-08-19,09,3,1,3,900
2025-08-19,09,4,5,3,8400
2025-08-19,09,5,4,1,2100
2025-08-19,09,6,1,5,1500
2025-08-19,09,7,1,3,700
2025-08-19,09,8,1,5,800
2025-08-19,09,9,2,1,900
2025-08-19,09,10,2,1,900
2025-08-19,09,11,3,2,4100
2025-08-19,09,12,1,4,1100
2025-08-19,06,1,1,4,1200
2025-08-19,06,2,5,2,5400
2025-08-19,06,3,1,4,1000
2025-08-19,06,4,2,1,1200
2025-08-19,06,5,1,2,600
2025-08-19,06,6,1,5,1000
2025-08-19,06,7,1,2,600
2025-08-19,06,8,6,1,2100
2025-08-19,06,9,1,2,700
2025-08-19,06,10,1,3,400
2025-08-19,06,11,3,1,1100
2025-08-19,04,1,1,2,500
2025-08-19,04,2,1,2,500
2025-08-19,04,3,1,4,1000
2025-08-19,04,4,1,3,900
2025-08-19,04,5,2,1,800
2025-08-19,04,6,1,5,1400
2025-08-19,04,7,4,2,4200
2025-08-19,04,8,4,1,2000
2025-08-19,04,9,1,3,800
2025-08-19,04,10,5,1,1900
2025-08-19,04,11,6,1,1200
2025-08-19,04,12,1,2,600
2025-08-19,15,1,1,3,700
2025-08-19,15,2,1,2,700
2025-08-19,15,3,1,2,900
2025-08-19,15,4,1,5,1500
2025-08-19,15,5,1,3,700
2025-08-19,15,6,1,4,1400
2025-08-19,15,7,1,2,700
2025-08-19,15,8,2,3,2800
2025-08-19,15,9,3,1,1000
2025-08-19,15,10,1,5,1700
2025-08-19,22,1,3,2,2300
2025-08-19,22,2,1,2,400
2025-08-19,22,3,1,6,1500
2025-08-19,22,4,5,1,1800
2025-08-19,22,5,1,2,500
2025-08-19,22,6,1,5,1300
2025-08-19,22,7,1,6,2000
2025-08-19,22,8,4,1,2000
2025-08-19,22,9,2,1,800
2025-08-19,22,10,1,2,700
2025-08-19,22,11,1,3,800
2025-08-19,22,12,1,4,800
2025-08-19,03,1,2,1,1000
2025-08-19,03,2,1,5,1200
2025-08-19,03,3,1,3,1500
2025-08-19,03,4,2,1,1300
2025-08-19,03,5,1,4,600
2025-08-19,03,6,4,1,1800
2025-08-19,03,7,3,1,1000
2025-08-19,03,8,4,1,1900
2025-08-19,03,9,4,1,2500
2025-08-19,03,10,3,1,1100
2025-08-20,09,1,1,5,900
2025-08-20,09,2,3,2,2000
2025-08-20,09,3,5,6,16700
2025-08-20,09,4,5,1,2100
2025-08-20,09,5,6,1,3100
2025-08-20,09,6,1,4,700
2025-08-20,09,7,2,4,2400
2025-08-20,09,8,2,1,1000
2025-08-20,09,9,2,1,800
2025-08-20,09,10,1,2,700
2025-08-20,09,11,1,3,800
2025-08-20,09,12,1,2,500
2025-08-20,18,1,1,4,600
2025-08-20,18,2,6,1,3000
2025-08-20,18,3,3,2,2900
2025-08-20,18,4,1,2,700
2025-08-20,18,5,4,1,1400
2025-08-20,18,6,1,3,700
2025-08-20,18,7,2,1,1000
2025-08-20,18,8,1,4,900
2025-08-20,18,9,4,1,1900
2025-08-20,18,10,1,4,1200
2025-08-20,04,1,1,4,1500
2025-08-20,04,2,3,1,1400
2025-08-20,04,3,1,3,700
2025-08-20,04,4,6,1,2000
2025-08-20,04,5,1,2,500
2025-08-20,04,6,1,5,1100
2025-08-20,04,7,1,5,1100
2025-08-20,04,8,2,1,1400
2025-08-20,04,9,2,3,2000
2025-08-20,04,10,5,1,1100
2025-08-20,04,11,1,3,900
2025-08-20,04,12,2,6,6100
2025-08-20,19,1,4,1,1600
2025-08-20,19,2,3,1,1300
2025-08-20,19,3,1,2,700
2025-08-20,19,4,4,2,4200
2025-08-20,19,5,1,3,900
2025-08-20,19,6,1,5,800
2025-08-20,19,7,5,3,3400
2025-08-20,19,8,1,2,500
2025-08-20,19,9,2,1,1100
2025-08-20,19,10,2,6,5600
2025-08-20,19,11,1,2,900
2025-08-20,19,12,1,3,700
2025-08-20,10,1,1,3,600
2025-08-20,10,2,1,4,800
2025-08-20,10,3,1,2,700
2025-08-20,10,4,1,6,1600
2025-08-20,10,5,1,4,1200
2025-08-20,10,6,5,2,4100
2025-08-20,10,7,1,2,600
2025-08-20,10,8,1,2,700
2025-08-20,10,9,2,1,1000
2025-08-20,10,10,3,1,1400
2025-08-20,13,1,6,4,8500
2025-08-20,13,2,3,4,3600
2025-08-20,13,3,1,2,600
2025-08-20,13,4,3,2,1900
2025-08-20,13,5,1,6,1300
2025-08-20,13,6,1,4,700
2025-08-20,13,7,1,6,1500
2025-08-20,13,8,1,6,1500
2025-08-20,13,9,4,2,2400
2025-08-20,13,10,2,5,4100
2025-08-20,20,1,4,1,1400
2025-08-20,20,2,2,3,2100
2025-08-20,20,3,3,1,1400
2025-08-20,20,4,3,1,2200
2025-08-20,20,5,2,1,800
2025-08-20,20,6,5,1,1200
2025-08-20,20,7,4,6,12400
2025-08-20,20,8,1,4,700
2025-08-20,20,9,1,3,600
2025-08-20,20,10,3,1,1200
2025-08-20,06,1,4,3,4900
2025-08-20,06,2,2,3,1300
2025-08-20,06,3,1,6,1100
2025-08-20,06,4,1,3,1000
2025-08-20,06,5,2,1,900
2025-08-20,06,6,2,3,1800
2025-08-20,06,7,1,6,2800
2025-08-20,06,8,1,2,400
2025-08-20,06,9,6,1,1300
2025-08-20,06,10,1,2,800
2025-08-20,06,11,1,2,600
2025-08-20,06,12,6,2,5000
2025-08-20,23,1,1,2,400
2025-08-20,23,2,2,1,900
2025-08-20,23,3,1,2,600
2025-08-20,23,4,1,6,1100
2025-08-20,23,5,4,1,1500
2025-08-20,23,6,2,1,1500
2025-08-20,23,7,4,1,1400
2025-08-20,23,8,1,4,1100
2025-08-20,23,9,4,2,2700
2025-08-20,23,10,1,3,800
2025-08-20,17,1,1,4,900
2025-08-20,17,2,1,3,900
2025-08-20,17,3,6,2,3800
2025-08-20,17,4,1,3,700
2025-08-20,17,5,3,1,800
2025-08-20,17,6,5,1,2000
2025-08-20,17,7,2,1,700
2025-08-20,17,8,1,6,1600
2025-08-20,17,9,1,2,500
2025-08-20,17,10,1,4,1000
2025-08-20,03,1,2,1,800
2025-08-20,03,2,2,1,1100
2025-08-20,03,3,1,2,600
2025-08-20,03,4,5,1,1600
2025-08-20,03,5,5,1,1800
2025-08-20,03,6,2,1,1000
2025-08-20,03,7,1,2,400
2025-08-20,03,8,1,3,700
2025-08-20,03,9,2,1,500
2025-08-20,03,10,3,4,5200
2025-08-20,03,11,1,6,1300
2025-08-20,03,12,3,1,1200
2025-08-21,18,1,1,3,700
2025-08-21,18,2,1,2,700
2025-08-21,18,3,2,3,2200
2025-08-21,18,4,2,6,4600
2025-08-21,18,5,1,2,800
2025-08-21,18,6,3,1,1000
2025-08-21,18,7,2,1,1000
2025-08-21,18,8,5,2,3300
2025-08-21,18,9,6,3,7400
2025-08-21,18,10,1,5,1100
2025-08-21,18,11,3,1,1000
2025-08-21,05,1,2,6,6500
2025-08-21,05,2,2,4,2900
2025-08-21,05,3,2,1,700
2025-08-21,05,4,1,6,2300
2025-08-21,05,5,1,2,600
2025-08-21,05,6,3,1,900
2025-08-21,05,7,1,2,600
2025-08-21,05,8,1,3,1000
2025-08-21,05,9,4,1,1800
2025-08-21,05,10,2,3,3100
2025-08-21,22,1,1,2,500
2025-08-21,22,2,4,2,2400
2025-08-21,22,3,5,2,4300
2025-08-21,22,4,1,4,900
2025-08-21,22,5,5,1,1800
2025-08-21,22,6,1,2,700
2025-08-21,22,7,1,2,600
2025-08-21,22,8,1,5,1700
2025-08-21,22,9,3,1,1800
2025-08-21,22,10,2,1,600
2025-08-21,22,11,4,1,1000
2025-08-21,22,12,1,6,2600
2025-08-21,20,1,3,1,1200
2025-08-21,20,2,1,4,600
2025-08-21,20,3,1,4,600
2025-08-21,20,4,1,2,800
2025-08-21,20,5,1,2,700
2025-08-21,20,6,3,1,700
2025-08-21,20,7,1,5,1900
2025-08-21,20,8,2,4,3400
2025-08-21,20,9,5,2,3700
2025-08-21,20,10,6,1,2000
2025-08-21,20,11,5,1,2300
2025-08-21,07,1,1,4,900
2025-08-21,07,2,1,2,500
2025-08-21,07,3,3,1,1200
2025-08-21,07,4,4,1,1000
2025-08-21,07,5,3,5,4900
2025-08-21,07,6,1,2,400
2025-08-21,07,7,5,1,1600
2025-08-21,07,8,4,1,1600
2025-08-21,07,9,1,3,1100
2025-08-21,07,10,3,1,900
2025-08-21,07,11,1,2,900
2025-08-21,24,1,4,1,2200
2025-08-21,24,2,5,3,3600
2025-08-21,24,3,3,5,4000
2025-08-21,24,4,4,2,4100
2025-08-21,24,5,3,1,1100
2025-08-21,24,6,1,2,400
2025-08-21,24,7,3,1,1300
2025-08-21,24,8,2,1,400
2025-08-21,24,9,1,3,700
2025-08-21,24,10,1,5,1000
2025-08-21,24,11,3,1,1900
2025-08-21,23,1,1,5,800
2025-08-21,23,2,4,1,1000
2025-08-21,23,3,4,1,1400
2025-08-21,23,4,1,2,500
2025-08-21,23,5,2,1,800
2025-08-21,23,6,1,3,800
2025-08-21,23,7,1,2,500
2025-08-21,23,8,6,2,4700
2025-08-21,23,9,1,6,2000
2025-08-21,23,10,4,2,3500
2025-08-21,02,1,1,3,700
2025-08-21,02,2,2,1,800
2025-08-21,02,3,2,5,4200
2025-08-21,02,4,4,2,3900
2025-08-21,02,5,5,2,6600
2025-08-21,02,6,1,3,500
2025-08-21,02,7,1,3,700
2025-08-21,02,8,2,1,1000
2025-08-21,02,9,1,3,800
2025-08-21,02,10,1,2,900
2025-08-21,02,11,4,3,3100
2025-08-22,24,1,3,1,1800
2025-08-22,24,2,4,3,4700
2025-08-22,24,3,1,2,1300
2025-08-22,24,4,1,2,1200
2025-08-22,24,5,1,4,600
2025-08-22,24,6,3,1,900
2025-08-22,24,7,1,4,900
2025-08-22,24,8,6,4,11600
2025-08-22,24,9,1,2,1000
2025-08-22,24,10,1,5,1000
2025-08-22,05,1,6,2,4800
